[4, 2, 0, 9, 3, 8, 8, 5, 1, 6, 7]; 59
[2, 1, 0, 3, 9, 7, 6, 8, 4, 5, 5]; 228
[9, 3, 2, 5, 1, 6, 6, 6, 7, 4, 4]; 89
[3, 7, 0, 9, 6, 2, 1, 8, 4, 5, 5]; 42
[3, 0, 4, 2, 6, 7, 5, 9, 1, 1, 8]; 21
[9, 9, 3, 1, 1, 2, 2, 6, 4, 7, 8]; 54
[5, 7, 0, 0, 2, 9, 3, 3, 6, 6, 8]; 140
[0, 4, 2, 2, 2, 7, 9, 3, 8, 6, 6]; 126
[2, 2, 2, 8, 4, 4, 6, 3, 9, 7, 1]; 95
[0, 7, 7, 8, 2, 3, 3, 1, 4, 6, 9]; 14
[8, 2, 0, 6, 3, 3, 4, 9, 7, 7, 1]; 88
[0, 2, 7, 8, 4, 4, 4, 9, 9, 3, 5]; 167
[0, 8, 4, 2, 5, 5, 7, 6, 3, 9, 9]; 172
[0, 8, 8, 2, 1, 4, 4, 6, 3, 7, 9]; 86
[5, 3, 0, 9, 9, 9, 1, 8, 4, 2, 6]; 13
[8, 2, 7, 1, 0, 5, 5, 5, 9, 3, 6]; 50
[0, 8, 4, 2, 2, 3, 5, 1, 9, 9, 6]; 16
[2, 0, 5, 5, 4, 6, 3, 1, 1, 8, 7]; 4
[8, 8, 4, 2, 7, 5, 5, 5, 5, 5, 9]; 118
[9, 3, 7, 7, 0, 6, 2, 4, 5, 8, 8]; 36
[0, 5, 7, 2, 1, 1, 4, 4, 9, 3, 8]; 38
[2, 4, 4, 0, 7, 7, 9, 3, 6, 1, 5]; 78
[8, 2, 0, 3, 1, 1, 5, 7, 4, 6, 9]; 43
[1, 7, 0, 9, 9, 3, 4, 2, 8, 5, 6]; 163
[0, 0, 2, 9, 3, 5, 8, 4, 7, 1, 6]; 59
[1, 1, 4, 2, 0, 7, 6, 3, 5, 9, 8]; 54
[4, 2, 8, 6, 3, 3, 3, 3, 1, 5, 7]; 12
[5, 8, 2, 0, 4, 4, 3, 6, 1, 1, 9]; 9
[3, 3, 1, 9, 4, 2, 8, 8, 8, 7, 7]; 169
[5, 7, 8, 2, 0, 9, 3, 1, 4, 6, 3]; 5
[9, 3, 7, 0, 2, 6, 6, 5, 4, 4, 1]; 51
[7, 4, 2, 8, 8, 8, 1, 1, 9, 3, 3]; 2
[6, 6, 3, 7, 0, 9, 5, 4, 4, 2, 8]; 38
[6, 6, 2, 7, 0, 4, 9, 9, 3, 1, 1]; 13
[6, 2, 8, 4, 0, 7, 9, 3, 5, 1, 7]; 20
[5, 3, 0, 8, 2, 1, 6, 9, 4, 7, 7]; 84
[2, 8, 4, 5, 9, 3, 3, 0, 7, 7, 6]; 1
[9, 3, 4, 2, 2, 6, 5, 5, 5, 7, 7]; 111
[3, 8, 2, 7, 0, 4, 1, 6, 9, 5, 5]; 12
[9, 9, 9, 3, 6, 2, 2, 8, 4, 1, 7]; 28
[3, 8, 4, 2, 2, 5, 9, 1, 6, 7, 7]; 34
[1, 0, 8, 2, 9, 3, 7, 7, 6, 5, 5]; 170
[3, 0, 6, 6, 2, 7, 8, 4, 9, 1, 1]; 31
[3, 5, 1, 0, 9, 9, 4, 2, 8, 6, 6]; 184
[4, 2, 6, 3, 0, 7, 1, 9, 8, 5, 5]; 21
[3, 3, 1, 5, 0, 2, 4, 8, 6, 9, 7]; 64
[9, 3, 0, 2, 2, 5, 4, 7, 6, 8, 1]; 73
[1, 2, 6, 3, 8, 8, 4, 4, 7, 5, 5]; 182
[8, 2, 5, 0, 3, 1, 6, 9, 4, 7, 7]; 88
[5, 5, 8, 4, 2, 6, 3, 3, 1, 7, 9]; 18
[7, 7, 9, 3, 8, 4, 4, 2, 1, 6, 6]; 27
[5, 3, 0, 8, 4, 2, 7, 7, 1, 9, 6]; 23
[0, 9, 9, 3, 6, 6, 2, 7, 5, 8, 8]; 181
[6, 2, 0, 5, 3, 7, 8, 4, 1, 9, 9]; 43
[2, 0, 9, 3, 3, 6, 8, 4, 1, 1, 7]; 22
[9, 9, 3, 3, 6, 2, 5, 1, 7, 4, 4]; 16
[0, 5, 1, 1, 1, 9, 3, 4, 4, 2, 8]; 64
[1, 2, 9, 3, 0, 6, 7, 8, 8, 4, 5]; 80
[6, 2, 7, 0, 8, 8, 4, 4, 3, 3, 9]; 134
[8, 2, 0, 5, 1, 3, 9, 7, 6, 4, 2]; 91
[0, 3, 3, 9, 4, 2, 1, 6, 6, 8, 5]; 32
[5, 8, 8, 4, 2, 6, 3, 9, 9, 9, 7]; 208
[1, 1, 5, 3, 2, 7, 4, 4, 8, 8, 9]; 177
[0, 0, 6, 3, 9, 9, 1, 7, 2, 4, 5]; 23
[3, 2, 0, 6, 1, 8, 4, 7, 7, 5, 9]; 121
[1, 1, 1, 1, 8, 2, 7, 6, 6, 3, 5]; 187
[0, 5, 5, 5, 8, 4, 2, 1, 9, 9, 3]; 21
[7, 1, 4, 2, 0, 9, 3, 8, 6, 5, 5]; 59
[1, 0, 3, 5, 7, 8, 2, 6, 6, 9, 4]; 198
[0, 5, 1, 4, 2, 8, 9, 3, 6, 7, 7]; 212
[7, 7, 0, 5, 8, 2, 2, 1, 6, 3, 9]; 13
[7, 1, 3, 0, 4, 4, 2, 5, 9, 9, 6]; 130
[9, 3, 0, 8, 4, 4, 2, 5, 6, 6, 6]; 115
[8, 2, 1, 3, 0, 9, 7, 7, 6, 4, 5]; 63
[1, 2, 3, 0, 8, 4, 7, 6, 9, 9, 5]; 232
[1, 0, 4, 2, 6, 3, 7, 5, 5, 9, 8]; 194
[1, 0, 7, 5, 9, 3, 3, 6, 2, 8, 4]; 149
[0, 9, 3, 2, 7, 8, 4, 1, 6, 5, 5]; 44
[0, 5, 7, 6, 3, 4, 2, 1, 1, 9, 8]; 4
[0, 8, 4, 2, 2, 2, 9, 3, 5, 1, 6]; 18
[9, 3, 2, 5, 1, 8, 4, 4, 6, 7, 7]; 93
[7, 8, 2, 1, 0, 5, 4, 6, 6, 3, 9]; 44
[0, 7, 9, 3, 1, 5, 8, 2, 6, 4, 4]; 61
[1, 3, 0, 9, 8, 8, 4, 2, 7, 7, 6]; 192
[6, 6, 2, 0, 9, 9, 3, 1, 7, 4, 5]; 51
[2, 0, 8, 4, 5, 5, 7, 1, 9, 3, 3]; 28
[1, 2, 2, 2, 8, 4, 5, 5, 9, 3, 6]; 170
[5, 1, 0, 8, 2, 3, 9, 7, 6, 4, 2]; 116
[3, 8, 4, 2, 0, 6, 6, 1, 5, 7, 9]; 7
[6, 6, 3, 3, 3, 5, 5, 1, 9, 8, 2]; 30
[0, 0, 8, 2, 5, 1, 4, 3, 6, 7, 7]; 74
[4, 2, 0, 3, 9, 1, 7, 6, 5, 8, 2]; 88
[7, 0, 9, 3, 1, 6, 6, 2, 2, 8, 4]; 43
[0, 0, 0, 4, 4, 2, 8, 6, 6, 3, 5]; 142
[7, 9, 3, 5, 5, 1, 1, 8, 4, 2, 6]; 14
[4, 2, 9, 3, 0, 5, 8, 1, 1, 1, 1]; 1
[0, 6, 6, 3, 5, 9, 9, 7, 4, 2, 1]; 106
[3, 6, 2, 4, 0, 8, 1, 7, 5, 9, 9]; 21
[0, 6, 2, 1, 1, 7, 9, 3, 4, 4, 8]; 84
[9, 3, 1, 5, 6, 2, 7, 8, 8, 8, 4]; 252
[2, 3, 6, 5, 1, 1, 1, 9, 4, 8, 7]; 18
[0, 5, 3, 7, 2, 6, 4, 1, 8, 8, 9]; 32
[8, 4, 2, 0, 9, 3, 7, 6, 1, 5, 5]; 38
[2, 1, 4, 6, 3, 3, 3, 9, 9, 9, 8]; 105
[4, 4, 4, 2, 2, 2, 9, 3, 7, 1, 1]; 10
[3, 9, 6, 6, 6, 2, 4, 4, 1, 5, 8]; 12
[0, 8, 4, 2, 5, 5, 6, 3, 7, 1, 9]; 44
[4, 4, 2, 7, 7, 7, 5, 6, 6, 3, 8]; 164
[1, 0, 5, 6, 3, 7, 4, 2, 2, 8, 9]; 69
[0, 3, 1, 7, 8, 4, 2, 6, 9, 5, 5]; 178
[2, 6, 6, 3, 1, 8, 4, 7, 5, 9, 9]; 134
[4, 2, 5, 8, 9, 9, 9, 9, 3, 1, 6]; 93
[6, 2, 8, 4, 0, 3, 3, 9, 7, 5, 1]; 17
[2, 0, 0, 3, 6, 1, 8, 4, 7, 5, 9]; 108
[1, 4, 2, 0, 5, 8, 6, 3, 7, 7, 9]; 226
[5, 1, 0, 4, 2, 2, 3, 9, 9, 6, 7]; 125
[0, 0, 8, 2, 1, 6, 3, 5, 5, 9, 7]; 96
[0, 4, 2, 6, 3, 8, 9, 9, 9, 5, 7]; 304
[7, 0, 0, 4, 2, 9, 3, 5, 8, 8, 1]; 85
[5, 0, 0, 4, 2, 8, 8, 9, 3, 1, 7]; 60
[0, 3, 9, 7, 2, 2, 1, 4, 6, 8, 8]; 22
[9, 3, 6, 2, 1, 8, 4, 4, 4, 5, 7]; 65
[2, 9, 3, 0, 5, 6, 1, 4, 8, 7, 7]; 55
[1, 6, 3, 9, 4, 2, 2, 8, 0, 7, 5]; 1
[6, 2, 4, 0, 8, 8, 1, 3, 7, 5, 5]; 35
[8, 2, 9, 3, 0, 6, 6, 4, 1, 5, 7]; 9
[0, 8, 2, 3, 7, 9, 1, 5, 4, 6, 6]; 45
[3, 2, 0, 0, 4, 4, 4, 4, 1, 8, 8]; 14
[0, 7, 1, 5, 9, 3, 4, 2, 8, 6, 2]; 113
[0, 6, 2, 1, 1, 9, 3, 4, 8, 8, 7]; 127
[9, 3, 0, 4, 2, 1, 6, 7, 8, 5, 5]; 83
[0, 5, 9, 3, 6, 2, 1, 8, 4, 7, 7]; 35
[3, 0, 6, 6, 2, 9, 4, 5, 8, 8, 7]; 222
[2, 5, 4, 9, 9, 9, 9, 3, 7, 6, 1]; 137
[3, 9, 7, 6, 2, 2, 5, 8, 4, 4, 1]; 47
[4, 4, 2, 6, 3, 5, 8, 9, 9, 7, 7]; 259
[3, 5, 7, 8, 8, 4, 2, 1, 1, 9, 6]; 2
[4, 2, 3, 0, 9, 6, 8, 8, 1, 7, 5]; 52
[3, 4, 2, 9, 0, 8, 5, 6, 1, 7, 7]; 12
[0, 0, 4, 2, 9, 3, 1, 6, 5, 8, 7]; 58
[0, 0, 8, 2, 7, 7, 5, 1, 3, 9, 6]; 62
[0, 4, 4, 2, 9, 3, 7, 1, 5, 8, 6]; 35
[4, 2, 2, 2, 5, 3, 9, 9, 7, 8, 6]; 287
[1, 7, 0, 0, 3, 4, 2, 5, 9, 8, 6]; 145
[6, 6, 2, 1, 7, 9, 9, 3, 8, 4, 5]; 222
[8, 4, 2, 1, 3, 5, 5, 0, 0, 9, 7]; 1
[2, 9, 3, 0, 8, 4, 1, 6, 5, 7, 7]; 28
[5, 0, 7, 3, 2, 2, 4, 1, 8, 9, 6]; 8
[7, 7, 7, 2, 1, 9, 3, 5, 6, 6, 6]; 101
[5, 4, 2, 0, 7, 7, 6, 3, 9, 1, 8]; 63
[1, 3, 7, 5, 6, 2, 4, 9, 9, 9, 8]; 214
[1, 7, 4, 2, 0, 9, 3, 6, 5, 8, 4]; 68
[0, 2, 7, 3, 3, 6, 5, 1, 8, 4, 9]; 38
[0, 3, 4, 2, 8, 7, 6, 1, 5, 9, 9]; 58
[6, 3, 5, 0, 8, 4, 2, 1, 7, 9, 3]; 17
[7, 1, 2, 0, 8, 8, 8, 8, 4, 4, 9]; 170
[1, 5, 5, 5, 7, 6, 3, 9, 4, 4, 2]; 137
[6, 6, 3, 9, 0, 7, 4, 2, 5, 5, 1]; 14
[0, 9, 3, 6, 2, 2, 2, 2, 4, 8, 8]; 21
[8, 8, 8, 4, 2, 2, 9, 3, 3, 5, 6]; 77
[3, 5, 7, 0, 6, 2, 1, 8, 4, 9, 9]; 50
[9, 9, 3, 0, 4, 2, 2, 6, 8, 1, 7]; 13
[0, 4, 2, 2, 2, 9, 3, 8, 5, 1, 7]; 45
[0, 5, 9, 3, 8, 4, 2, 7, 1, 6, 2]; 21
[8, 8, 2, 0, 7, 6, 3, 3, 9, 1, 5]; 40
[3, 1, 6, 2, 2, 2, 7, 9, 9, 5, 5]; 93
[4, 2, 9, 3, 6, 1, 1, 1, 8, 7, 5]; 13
[6, 6, 2, 0, 9, 3, 5, 1, 7, 8, 4]; 43
[7, 7, 0, 2, 2, 9, 3, 5, 8, 4, 1]; 61
[3, 3, 3, 8, 4, 4, 2, 2, 6, 5, 9]; 89
[9, 3, 0, 2, 6, 6, 7, 4, 5, 1, 8]; 67
[6, 2, 8, 4, 4, 9, 3, 1, 1, 1, 5]; 4
[0, 0, 0, 8, 4, 2, 9, 3, 1, 7, 6]; 19
[1, 9, 3, 0, 7, 8, 4, 2, 6, 5, 5]; 167
[4, 2, 5, 5, 0, 8, 7, 9, 3, 1, 6]; 16
[3, 2, 6, 0, 5, 7, 4, 9, 8, 1, 5]; 71
[5, 0, 4, 2, 1, 3, 6, 7, 8, 9, 3]; 98
[0, 6, 3, 1, 4, 4, 2, 5, 7, 9, 8]; 143
[2, 0, 3, 7, 4, 4, 9, 6, 1, 1, 8]; 26
[5, 0, 8, 4, 2, 3, 6, 1, 7, 9, 9]; 22
[5, 3, 6, 2, 0, 4, 1, 1, 7, 8, 8]; 2
[8, 2, 0, 5, 1, 9, 3, 6, 7, 7, 4]; 119
[0, 0, 3, 5, 8, 4, 2, 6, 1, 9, 7]; 20
[1, 9, 3, 0, 6, 6, 2, 7, 4, 5, 5]; 135
[5, 7, 0, 3, 8, 4, 2, 2, 9, 9, 9]; 108
[0, 9, 3, 2, 2, 4, 4, 6, 6, 5, 7]; 82
[3, 0, 0, 6, 2, 4, 4, 4, 5, 7, 9]; 103
[0, 2, 3, 4, 1, 8, 5, 7, 6, 6, 9]; 103
[6, 2, 9, 3, 0, 4, 1, 8, 7, 5, 5]; 16
[3, 3, 7, 0, 6, 6, 2, 8, 4, 9, 1]; 82
[9, 3, 0, 6, 2, 2, 7, 4, 5, 1, 8]; 31
[0, 9, 9, 3, 3, 3, 4, 2, 8, 6, 1]; 55
[9, 3, 0, 2, 1, 8, 4, 6, 5, 7, 7]; 93
[5, 3, 8, 8, 8, 2, 2, 2, 4, 9, 1]; 29
[0, 6, 2, 8, 4, 3, 9, 7, 7, 5, 1]; 123
[0, 8, 8, 2, 2, 3, 7, 7, 1, 4, 6]; 23
[7, 0, 5, 5, 4, 2, 3, 1, 8, 9, 6]; 17
[1, 2, 2, 8, 8, 4, 6, 3, 5, 9, 7]; 206
[0, 6, 2, 8, 4, 7, 5, 1, 9, 3, 3]; 25
[3, 0, 2, 1, 7, 4, 5, 8, 9, 6, 2]; 260
[7, 0, 5, 6, 6, 2, 2, 3, 4, 1, 9]; 6
[1, 2, 7, 7, 0, 9, 3, 3, 5, 6, 8]; 39
[4, 2, 2, 2, 6, 3, 1, 8, 7, 5, 5]; 45
[6, 6, 3, 1, 1, 1, 7, 7, 5, 2, 2]; 11
[8, 4, 2, 0, 3, 1, 5, 5, 6, 7, 9]; 103
[0, 8, 4, 2, 9, 3, 5, 1, 6, 7, 7]; 41
[1, 2, 0, 8, 4, 7, 3, 3, 5, 6, 9]; 112
[0, 9, 9, 3, 3, 4, 4, 2, 8, 7, 5]; 128
[2, 6, 3, 0, 7, 9, 4, 1, 5, 8, 4]; 55
[0, 2, 9, 3, 7, 4, 6, 5, 1, 8, 8]; 40
[0, 2, 5, 3, 4, 1, 1, 1, 8, 7, 9]; 10
[8, 2, 7, 0, 3, 5, 1, 4, 9, 6, 6]; 41
[0, 0, 0, 9, 9, 3, 4, 4, 2, 5, 1]; 53
[0, 3, 9, 9, 2, 2, 2, 2, 2, 2, 8]; 10
[2, 9, 3, 3, 5, 4, 4, 1, 7, 7, 7]; 27
[0, 9, 3, 4, 2, 7, 6, 1, 5, 8, 4]; 33
[3, 0, 8, 2, 9, 9, 7, 6, 4, 5, 5]; 207
[9, 3, 0, 8, 4, 2, 1, 6, 5, 7, 7]; 25
[8, 2, 0, 5, 9, 9, 3, 7, 7, 7, 1]; 145
[5, 8, 2, 1, 0, 7, 6, 3, 4, 9, 3]; 34
[2, 0, 9, 3, 5, 4, 6, 1, 1, 7, 7]; 11
[7, 0, 0, 9, 3, 3, 1, 2, 6, 6, 4]; 28
[0, 6, 3, 9, 8, 8, 4, 2, 2, 5, 1]; 51
[0, 5, 9, 3, 6, 2, 1, 8, 4, 7, 7]; 35
[1, 8, 4, 2, 0, 5, 3, 6, 9, 9, 7]; 53
[0, 7, 6, 2, 5, 9, 3, 3, 8, 8, 4]; 201
[5, 0, 9, 3, 7, 2, 4, 6, 8, 1, 5]; 49
[8, 8, 4, 2, 5, 7, 1, 3, 6, 6, 6]; 54
[6, 6, 2, 0, 7, 4, 5, 3, 9, 8, 1]; 111
[2, 2, 0, 7, 4, 3, 9, 1, 5, 5, 6]; 28
[0, 2, 4, 4, 3, 6, 7, 9, 5, 1, 8]; 70
[4, 2, 1, 1, 0, 8, 3, 9, 5, 7, 7]; 65
[2, 2, 0, 8, 4, 9, 3, 5, 6, 1, 7]; 44
[2, 1, 0, 8, 4, 6, 3, 7, 5, 5, 9]; 186
[8, 2, 2, 9, 3, 5, 6, 1, 1, 4, 4]; 13
[7, 2, 0, 6, 3, 4, 1, 1, 5, 8, 9]; 10
[0, 5, 4, 2, 2, 3, 8, 7, 6, 1, 9]; 24
[2, 8, 4, 0, 9, 3, 1, 6, 5, 7, 7]; 45
[3, 2, 9, 0, 4, 1, 5, 6, 8, 7, 7]; 110
[0, 6, 3, 4, 4, 4, 4, 2, 9, 5, 1]; 53
[2, 4, 8, 1, 0, 6, 3, 5, 5, 9, 7]; 55
[1, 5, 9, 3, 3, 2, 2, 7, 8, 4, 6]; 89
[0, 9, 3, 8, 4, 2, 2, 2, 2, 1, 6]; 6
[8, 4, 2, 2, 6, 3, 1, 7, 5, 9, 9]; 50
[6, 2, 2, 0, 9, 3, 1, 8, 4, 7, 5]; 41
[9, 3, 0, 4, 4, 2, 7, 7, 1, 5, 5]; 24
[0, 0, 4, 2, 5, 5, 6, 3, 8, 9, 1]; 99
[7, 2, 5, 9, 9, 3, 3, 1, 4, 6, 6]; 26
[9, 3, 1, 6, 2, 2, 2, 4, 8, 5, 7]; 57
[6, 2, 0, 9, 3, 7, 1, 4, 4, 8, 5]; 38
[9, 3, 0, 4, 2, 1, 8, 8, 6, 7, 5]; 86
[5, 1, 0, 6, 3, 9, 2, 8, 4, 7, 7]; 171
[0, 5, 9, 9, 3, 6, 2, 2, 2, 7, 7]; 54
[2, 0, 4, 1, 6, 6, 3, 7, 8, 5, 9]; 203
[0, 0, 0, 8, 4, 2, 2, 1, 9, 9, 3]; 8
[1, 5, 7, 7, 2, 3, 6, 4, 4, 9, 8]; 114
[9, 9, 3, 0, 5, 1, 1, 7, 7, 2, 4]; 12
[1, 6, 2, 8, 4, 5, 5, 0, 3, 3, 9]; 1
[2, 6, 3, 5, 0, 4, 4, 1, 9, 7, 8]; 7
[4, 2, 0, 8, 7, 1, 9, 9, 3, 5, 5]; 98
[0, 4, 4, 4, 2, 1, 6, 3, 7, 9, 5]; 80
[4, 2, 0, 3, 1, 8, 8, 5, 9, 7, 6]; 108
[9, 3, 0, 2, 7, 1, 4, 4, 8, 5, 6]; 77
[0, 3, 7, 8, 4, 2, 6, 6, 1, 1, 1]; 7
[6, 3, 8, 2, 0, 5, 7, 9, 9, 9, 4]; 59
[9, 9, 3, 6, 2, 8, 4, 1, 5, 5, 7]; 21
[2, 0, 9, 9, 3, 7, 1, 5, 6, 8, 4]; 45
[4, 4, 2, 2, 6, 6, 3, 1, 8, 9, 9]; 41
[7, 0, 4, 2, 9, 3, 1, 1, 6, 8, 5]; 17
[2, 5, 0, 0, 6, 3, 8, 4, 7, 1, 9]; 57
[9, 3, 0, 8, 4, 2, 1, 6, 7, 7, 5]; 32
[7, 4, 4, 4, 4, 4, 4, 2, 8, 3, 5]; 85
[3, 0, 5, 2, 9, 1, 1, 8, 4, 4, 6]; 25
[0, 4, 2, 1, 8, 8, 9, 3, 5, 6, 7]; 207
[4, 2, 0, 3, 1, 7, 9, 5, 8, 6, 2]; 124
[6, 2, 5, 0, 9, 9, 3, 1, 4, 7, 8]; 41
[1, 3, 3, 0, 6, 2, 9, 4, 8, 5, 7]; 220
[1, 0, 0, 7, 2, 4, 5, 8, 9, 9, 3]; 233
[9, 3, 0, 8, 2, 1, 7, 5, 6, 4, 4]; 59
[9, 3, 0, 0, 4, 2, 6, 5, 7, 1, 8]; 26
[3, 9, 8, 2, 0, 7, 7, 1, 1, 1, 1]; 2
[9, 9, 3, 3, 0, 2, 1, 1, 8, 4, 7]; 1
[1, 0, 0, 5, 9, 3, 8, 4, 2, 7, 6]; 177
[2, 0, 8, 4, 4, 9, 3, 1, 5, 7, 6]; 31
[4, 2, 6, 3, 0, 7, 7, 1, 9, 5, 8]; 13
[8, 2, 0, 3, 5, 1, 6, 7, 9, 4, 4]; 86
[6, 2, 5, 0, 9, 3, 1, 4, 7, 8, 8]; 46
[2, 7, 3, 6, 4, 8, 5, 5, 5, 1, 9]; 63
[7, 0, 9, 3, 3, 3, 5, 2, 4, 1, 1]; 9
[9, 3, 3, 0, 4, 2, 7, 7, 8, 8, 5]; 116
[4, 2, 7, 1, 0, 9, 3, 6, 5, 5, 8]; 62
[3, 2, 2, 1, 0, 6, 7, 5, 5, 4, 9]; 50
[1, 2, 4, 6, 3, 3, 3, 8, 9, 9, 5]; 123
[4, 2, 0, 0, 3, 3, 1, 1, 5, 8, 6]; 3
[1, 9, 3, 3, 0, 4, 2, 7, 5, 8, 6]; 41
[4, 2, 9, 3, 0, 5, 6, 1, 7, 8, 8]; 13
[1, 4, 2, 7, 7, 6, 3, 0, 9, 9, 5]; 3
[2, 9, 3, 1, 1, 8, 8, 4, 6, 5, 5]; 111
[0, 7, 6, 3, 2, 1, 8, 4, 5, 9, 9]; 67
[6, 2, 1, 0, 4, 4, 8, 9, 9, 3, 5]; 231
[6, 3, 0, 9, 1, 2, 5, 5, 4, 7, 8]; 89
[8, 8, 2, 0, 7, 3, 1, 4, 6, 6, 9]; 50
[8, 8, 2, 0, 5, 1, 1, 9, 3, 7, 4]; 23
[1, 7, 7, 7, 9, 3, 2, 2, 8, 8, 4]; 113
[1, 0, 3, 8, 4, 2, 6, 5, 7, 9, 9]; 171
[9, 3, 5, 5, 8, 2, 1, 7, 4, 4, 6]; 32
[4, 4, 2, 3, 3, 6, 5, 9, 7, 8, 8]; 269
[9, 3, 0, 8, 8, 4, 2, 1, 6, 5, 7]; 14
[0, 0, 3, 4, 2, 7, 7, 6, 6, 9, 1]; 104
[8, 2, 0, 0, 5, 5, 5, 3, 4, 1, 6]; 42
[0, 9, 3, 5, 6, 2, 4, 1, 8, 7, 7]; 18
[4, 2, 2, 2, 0, 9, 3, 7, 1, 6, 5]; 4
[8, 2, 0, 3, 7, 9, 1, 4, 6, 6, 6]; 54
[5, 7, 3, 4, 4, 4, 4, 4, 2, 9, 6]; 83
[8, 2, 0, 3, 5, 1, 4, 6, 9, 7, 7]; 118
[5, 5, 0, 8, 4, 2, 6, 3, 9, 9, 1]; 72
[0, 8, 4, 2, 5, 3, 3, 1, 9, 9, 6]; 19
[1, 0, 7, 5, 5, 9, 9, 3, 2, 2, 2]; 59
[4, 2, 8, 5, 1, 1, 6, 3, 3, 9, 7]; 26
[3, 2, 7, 7, 0, 6, 8, 4, 1, 5, 9]; 12
[3, 7, 5, 5, 2, 4, 9, 6, 1, 8, 8]; 47
[7, 0, 2, 8, 4, 1, 6, 3, 9, 5, 5]; 84
[0, 5, 3, 8, 2, 1, 7, 4, 9, 9, 9]; 108
[5, 6, 6, 3, 0, 9, 1, 4, 2, 8, 7]; 11
[2, 3, 1, 0, 8, 4, 4, 4, 9, 5, 7]; 148
[0, 6, 6, 2, 1, 7, 5, 4, 9, 3, 8]; 110
[8, 8, 4, 2, 0, 5, 6, 3, 1, 9, 9]; 4
[5, 0, 3, 2, 4, 4, 8, 9, 1, 6, 7]; 38
[0, 8, 2, 2, 1, 6, 3, 5, 9, 7, 4]; 109
[0, 0, 3, 5, 9, 4, 2, 2, 6, 8, 7]; 106
[1, 2, 3, 7, 0, 4, 5, 8, 8, 6, 9]; 74
[0, 0, 7, 1, 1, 6, 3, 8, 4, 2, 5]; 72
[2, 4, 5, 3, 0, 8, 6, 9, 9, 7, 1]; 43
[2, 0, 4, 1, 7, 3, 5, 8, 9, 9, 9]; 208
[1, 5, 0, 3, 9, 4, 2, 7, 6, 8, 4]; 162
[0, 5, 5, 1, 8, 4, 2, 9, 3, 6, 7]; 147
[0, 4, 4, 2, 9, 3, 6, 7, 5, 5, 8]; 168
[8, 2, 0, 6, 3, 4, 1, 9, 7, 5, 5]; 51
[0, 5, 4, 2, 2, 8, 7, 7, 1, 3, 9]; 38
[3, 0, 8, 4, 2, 6, 9, 9, 1, 5, 7]; 43
[0, 6, 2, 1, 5, 4, 7, 9, 3, 8, 8]; 197
[0, 6, 3, 1, 9, 7, 2, 4, 5, 8, 2]; 118
[2, 3, 0, 8, 4, 9, 6, 1, 7, 5, 5]; 37
[8, 2, 5, 5, 0, 9, 3, 4, 4, 1, 6]; 12
[3, 1, 0, 0, 9, 6, 2, 5, 4, 7, 8]; 163
[8, 4, 4, 2, 1, 7, 6, 6, 3, 5, 9]; 101
[0, 5, 3, 1, 1, 7, 2, 2, 9, 9, 8]; 74
[8, 2, 0, 0, 3, 1, 5, 6, 9, 7, 4]; 79
[0, 6, 2, 7, 1, 4, 8, 8, 5, 9, 9]; 140
[0, 8, 2, 2, 2, 5, 6, 3, 7, 4, 9]; 114
[2, 6, 3, 1, 0, 5, 4, 8, 9, 7, 7]; 68
[8, 2, 6, 3, 0, 7, 5, 9, 9, 4, 1]; 39
[2, 3, 1, 5, 9, 8, 4, 0, 7, 6, 2]; 1
[0, 4, 2, 1, 9, 3, 6, 5, 7, 8, 2]; 207
[1, 0, 7, 6, 2, 5, 4, 8, 9, 3, 3]; 174
[5, 5, 8, 2, 2, 7, 9, 3, 6, 1, 4]; 45
[7, 6, 3, 5, 8, 8, 2, 4, 9, 1, 1]; 31
[5, 5, 0, 4, 2, 6, 3, 8, 7, 9, 1]; 88
[5, 6, 6, 6, 6, 3, 3, 0, 8, 2, 7]; 1
[3, 3, 0, 9, 7, 5, 6, 2, 4, 1, 8]; 44
[3, 0, 6, 2, 7, 1, 8, 4, 5, 9, 3]; 72
[4, 2, 2, 8, 0, 7, 1, 3, 3, 6, 6]; 9
[5, 6, 3, 3, 9, 4, 2, 2, 1, 1, 7]; 8
[1, 0, 5, 5, 2, 6, 3, 9, 7, 4, 4]; 153
[7, 0, 0, 4, 4, 4, 2, 2, 2, 3, 6]; 28
[4, 2, 8, 6, 3, 7, 5, 1, 1, 1, 9]; 6
[4, 2, 9, 3, 3, 3, 1, 6, 6, 7, 5]; 29
[1, 1, 9, 3, 0, 4, 2, 2, 8, 6, 7]; 32
[9, 3, 0, 8, 2, 1, 7, 4, 6, 5, 5]; 56
[3, 0, 8, 2, 7, 4, 1, 5, 6, 9, 3]; 55
[2, 9, 3, 1, 1, 5, 7, 6, 6, 6, 4]; 95
[3, 0, 4, 4, 2, 5, 5, 8, 6, 9, 7]; 216
[5, 7, 0, 3, 3, 1, 8, 4, 2, 6, 6]; 51
[6, 2, 5, 1, 1, 9, 3, 3, 8, 4, 7]; 78
[3, 9, 9, 6, 2, 7, 7, 5, 5, 8, 4]; 169
[2, 4, 6, 3, 0, 8, 9, 9, 1, 7, 7]; 21
[5, 5, 0, 7, 2, 8, 4, 3, 1, 9, 6]; 21
[5, 0, 8, 2, 6, 3, 3, 7, 4, 1, 1]; 13
